,val_loss,epoch,step,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/train_loop_config/model,config/train_loop_config/seed,config/train_loop_config/hidden_channels,config/train_loop_config/num_layers,config/train_loop_config/heads,config/train_loop_config/lr,config/train_loop_config/batch_size,config/train_loop_config/scheduler,config/train_loop_config/dropout,logdir
168,0.796114444732666,31,2816,1719709177,checkpoint_000031,True,True,32,adffa_00168,2024-06-29_17-59-37,3.514422655105591,128.80805730819702,516295,frank,128.111.185.22,128.80805730819702,32,gat-v4,30538,"[32, 64, 64]",2,"[2, 2, 3]",0.0012908770135933352,4,ReduceLROnPlateau,0.1,adffa_00168
169,0.9009258151054382,3,44,1719709076,checkpoint_000003,True,True,4,adffa_00169,2024-06-29_17-57-56,2.47906756401062,24.457996368408203,516885,frank,128.111.185.22,24.457996368408203,4,gat,19458,128,2,1,0.0008319949345603164,32,StepLR,0.8,adffa_00169
170,0.9042356014251709,3,352,1719709079,checkpoint_000003,True,True,4,adffa_00170,2024-06-29_17-57-59,2.7012336254119873,25.218880653381348,517672,frank,128.111.185.22,25.218880653381348,4,gcn,254,8,3,,0.0006584612856994988,4,ReduceLROnPlateau,0.1,adffa_00170
171,0.8661823272705078,3,44,1719709109,checkpoint_000003,True,True,4,adffa_00171,2024-06-29_17-58-29,3.010991096496582,27.221391439437866,527068,frank,128.111.185.22,27.221391439437866,4,gat-v4,1320,"[64, 128, 128]",2,"[2, 3, 4]",0.05284683960154956,32,LambdaLR,0.1,adffa_00171
172,0.8311153054237366,3,1408,1719709123,checkpoint_000003,True,True,4,adffa_00172,2024-06-29_17-58-43,5.63236665725708,37.89188885688782,528019,frank,128.111.185.22,37.89188885688782,4,gat,59317,32,2,1,0.0004535692305436135,1,StepLR,0.1,adffa_00172
173,0.8159226179122925,3,1408,1719709131,checkpoint_000003,True,True,4,adffa_00173,2024-06-29_17-58-51,4.315072298049927,33.66222953796387,530722,frank,128.111.185.22,33.66222953796387,4,gcn,36283,32,2,,0.0006950401416694344,1,LambdaLR,0.1,adffa_00173
174,16.113788604736328,3,44,1719709129,checkpoint_000003,True,True,4,adffa_00174,2024-06-29_17-58-49,2.948312997817993,26.649715185165405,532743,frank,128.111.185.22,26.649715185165405,4,gat-v4,28194,"[32, 64, 64]",2,"[2, 3, 4]",0.0960473035536496,32,ReduceLROnPlateau,0.8,adffa_00174
175,1.0035159587860107,3,88,1719709141,checkpoint_000003,True,True,4,adffa_00175,2024-06-29_17-59-01,3.075317621231079,27.217139720916748,536146,frank,128.111.185.22,27.217139720916748,4,gat,53345,128,4,2,0.038768555297301624,16,ExponentialLR,0.3,adffa_00175
176,0.8634880185127258,3,88,1719709154,checkpoint_000003,True,True,4,adffa_00176,2024-06-29_17-59-14,2.9536402225494385,26.180325984954834,541114,frank,128.111.185.22,26.180325984954834,4,gcn,13113,128,3,,0.023816641233767456,16,ReduceLROnPlateau,0.8,adffa_00176
177,1.1383835077285767,3,44,1719709160,checkpoint_000003,True,True,4,adffa_00177,2024-06-29_17-59-20,2.642613410949707,26.299031257629395,543450,frank,128.111.185.22,26.299031257629395,4,gat-v4,36941,"[8, 16, 12]",2,"[4, 4, 4]",0.03543951702816533,32,ReduceLROnPlateau,0.8,adffa_00177
178,0.8604838848114014,3,88,1719709163,checkpoint_000003,True,True,4,adffa_00178,2024-06-29_17-59-23,2.860633611679077,26.735048532485962,543918,frank,128.111.185.22,26.735048532485962,4,gat,5205,128,3,1,0.00015609752576381994,16,CosineAnnealingLR,0.1,adffa_00178
179,0.7967877388000488,31,2816,1719709271,checkpoint_000031,True,True,32,adffa_00179,2024-06-29_18-01-11,3.4799375534057617,124.64441108703613,545941,frank,128.111.185.22,124.64441108703613,32,gcn,14810,8,3,,0.020674246052376343,4,ExponentialLR,0.3,adffa_00179
